1254	64
1255	4
1256	6
1257	5
1258	3
1259	3
1260	21
1261	2
1262	3
1263	2
1264	6
1265	2
1266	6
1267	7
1268	4
1269	5
1270	8
1271	4
1272	8
1273	4
1274	19
1275	6
1276	6
1277	6
1278	9
1279	1
1280	10
1281	5
1282	3
1283	4
1284	11
1285	4
1286	8
1287	4
1288	15
1289	3
1290	12
1291	5
1292	9
1293	4
1294	5
1295	4
1296	11
1297	7
1298	7
1299	6
1300	7
1301	2
1302	31
1303	1
1304	6
1305	7
1306	1
1307	3
1308	11
1309	1
1310	4
1311	7
1312	3
1313	5
1314	1
1315	2
1316	18
1317	4
1318	2
1319	3
1320	13
1321	6
1322	2
1323	7
1324	2
1325	1
1326	4
1327	2
1328	9
1329	3
1330	24
1331	3
1332	5
1333	1
1334	3
1335	4
1336	4
1337	2
1338	6
1339	6
1340	8
1341	10
1342	5
1343	2
1344	58
1345	1
1346	4
1347	8
1348	5
1349	2
1350	3
1351	2
1352	4
1353	6
1354	2
1355	4
1356	4
1357	4
1358	11
1359	2
1360	6
1361	2
1362	6
1363	4
1364	3
1365	6
1366	8
1367	1
1368	11
1369	1
1370	7
1371	6
1372	19
1373	3
1374	4
1375	3
1376	3
1377	5
1378	4
1379	4
1380	7
1381	2
1382	2
1383	8
1384	1
1385	2
1386	37
1387	4
1388	6
1389	2
1390	4
1391	5
1392	10
1393	1
1394	4
1395	4
1396	7
1397	4
1398	10
1399	1
1400	117
1401	5
1402	8
1403	3
1404	10
1405	3
1406	3
1407	4
1408	7
1409	5
1410	1
1411	2
1412	6
1413	3
1414	129
1416	5
1417	12
1418	2
1419	4
1420	5
1421	2
1422	4
1423	3
1424	7
1425	4
1426	2
1427	5
1428	29
1429	1
1430	3
1431	4
1432	4
1433	3
1434	5
1435	3
1436	2
1437	6
1438	3
1439	2
1440	5
1441	3
1442	18
1443	7
1444	5
1445	6
1446	5
1447	4
1448	4
1449	2
1450	2
1451	2
1452	11
1454	5
1455	7
1456	15
1457	3
1458	7
1460	4
1461	6
1462	7
1463	8
1464	8
1465	5
1466	1
1467	5
1468	4
1469	1
1470	50
1471	1
1472	5
1473	3
1474	6
1475	3
1476	10
1477	7
1478	3
1479	4
1480	6
1481	2
1482	5
1483	3
1484	36
1485	6
1486	1
1487	3
1488	8
1490	4
1491	6
1492	5
1493	4
1494	7
1495	8
1496	10
1497	2
1498	21
1499	7
1500	5
1501	8
1502	4
1503	1
1504	4
1505	1
1506	3
1507	3
1508	4
1509	2
1510	3
1511	2
1512	39
1513	2
1514	2
1515	7
1516	2
1517	2
1518	10
1519	3
1520	5
1521	3
1522	1
1523	2
1524	2
1525	1
1526	31
1527	5
1528	3
1529	1
1530	4
1531	1
1532	4
1533	3
1534	5
1535	6
1536	4
1537	10
1538	2
1539	4
1540	35
1541	6
1542	5
1543	2
1544	3
1545	4
1546	4
1547	3
1548	2
1549	8
1550	5
1551	2
1552	5
1553	4
1554	38
1555	6
1556	10
1557	2
1558	10
1559	2
1560	6
1561	4
1562	6
1563	3
1564	3
1565	3
1566	3
1567	2
1568	54
1569	5
1570	10
1571	2
1572	4
1574	4
1575	3
1576	3
1577	4
1578	3
1579	2
1580	6
1581	1
1582	4
1583	1
1584	8
1585	4
1586	4
1587	7
1588	4
1589	5
1590	7
1591	2
1592	4
1593	3
1595	8
1596	6
1597	4
1598	2
1599	3
1600	4
1601	5
1602	7
1603	6
1604	5
1605	2
1606	115
1607	4
1608	3
1610	4
1611	4
1612	1
1613	3
1614	5
1615	3
1616	3
1617	4
1619	7
1620	4
1621	2
1622	3
1623	2
1624	13
1625	6
1626	5
1627	5
1628	3
1629	2
1630	6
1631	5
1632	10
1633	2
1634	4
1635	1
1636	3
1637	3
1638	32
1640	3
1641	7
1642	3
1643	3
1644	3
1645	4
1646	2
1647	3
1648	2
1649	2
1650	5
1651	1
1652	20
1653	2
1654	4
1655	1
1656	5
1657	1
1658	1
1659	4
1660	2
1661	3
1662	5
1663	1
1664	7
1665	7
1666	23
1667	4
1668	5
1669	1
1670	5
1671	3
1672	11
1673	4
1674	2
1675	7
1676	2
1677	4
1678	2
1679	7
1680	41
1681	1
1682	4
1683	3
1684	6
1685	2
1686	7
1687	1
1688	1
1689	2
1690	6
1691	2
1692	9
1693	3
1694	10
1695	1
1696	4
1697	5
1698	4
1699	3
1700	9
1701	4
1702	6
1703	4
1704	3
1705	5
1707	3
1708	28
1709	3
1710	2
1711	3
1712	5
1713	2
1714	3
1716	4
1717	6
1718	3
1719	2
1720	2
1721	4
1722	22
1723	1
1724	1
1725	4
1726	3
1727	3
1728	4
1729	2
1730	8
1732	4
1733	9
1734	4
1735	2
1736	138
1737	3
1738	3
1739	3
1740	7
1741	4
1742	3
1743	2
1744	7
1745	1
1746	2
1747	6
1748	4
1749	4
1750	7
1751	1
1752	2
1753	4
1755	5
1756	1
1757	1
1758	2
1759	3
1760	7
1761	3
1762	1
1763	1
1764	7
1765	3
1766	2
1767	5
1768	2
1769	1
1770	3
1771	2
1773	3
1774	1
1775	1
1776	7
1778	28
1779	3
1780	2
1781	1
1782	4
1784	1
1785	5
1786	2
1787	1
1788	4
1789	2
1790	3
1791	6
1792	40
1793	3
1794	2
1795	1
1796	3
1797	5
1798	1
1799	2
1800	4
1801	6
1802	2
1803	2
1805	3
1806	74
1808	1
1810	4
1811	5
1812	9
1813	4
1814	2
1815	3
1816	1
1817	2
1818	9
1819	1
1820	19
1821	2
1822	2
1823	1
1824	3
1825	5
1826	4
1827	3
1828	5
1829	1
1830	6
1831	3
1832	1
1833	6
1834	22
1835	4
1836	5
1837	3
1838	2
1840	5
1841	2
1842	2
1844	4
1845	3
1846	1
1847	1
1848	9
1849	1
1850	5
1851	1
1852	4
1853	1
1854	1
1855	1
1856	1
1858	1
1860	1
1861	2
1862	27
1863	2
1864	3
1865	1
1867	1
1868	4
1869	1
1870	6
1872	4
1873	3
1874	3
1875	3
1876	11
1877	4
1878	6
1880	2
1881	1
1882	3
1883	2
1884	3
1885	3
1886	4
1887	2
1888	3
1889	3
1890	25
1891	11
1892	5
1893	2
1894	3
1895	1
1896	1
1897	4
1898	3
1899	3
1900	4
1901	3
1902	4
1903	3
1904	1
1905	1
1907	1
1908	3
1909	4
1910	3
1911	2
1912	2
1913	5
1914	2
1915	3
1916	2
1917	3
1918	4
1919	3
1920	6
1922	1
1923	1
1924	3
1926	1
1928	2
1929	3
1930	2
1932	30
1934	1
1936	2
1937	4
1938	5
1939	2
1940	1
1941	5
1942	3
1943	2
1944	5
1945	1
1946	19
1947	6
1948	1
1949	2
1950	3
1951	1
1952	5
1953	5
1956	2
1957	3
1958	4
1959	2
1960	14
1961	1
1962	3
1963	4
1965	5
1966	2
1967	1
1968	1
1969	2
1971	1
1972	3
1974	34
1975	1
1976	1
1977	2
1978	3
1979	1
1980	3
1981	1
1982	1
1983	7
1985	3
1987	4
1988	11
1989	2
1990	4
1991	2
1992	3
1995	4
1996	2
1998	4
1999	1
2000	10
2001	5
2002	27
2003	2
2004	2
2005	1
2006	1
2007	2
2008	1
2010	1
2011	1
2012	3
2013	3
2014	2
2015	2
2016	20
2017	1
2019	1
2020	5
2021	4
2022	5
2025	5
2027	2
2028	7
2029	3
2030	12
2031	1
2032	4
2034	4
2035	1
2036	2
2037	5
2039	1
2040	5
2041	2
2042	4
2043	1
2044	29
2045	2
2046	2
2047	2
2048	1
2049	2
2050	2
2051	3
2054	1
2055	5
2057	1
2058	33
2059	1
2060	2
2061	2
2063	3
2064	2
2065	1
2066	4
2067	1
2068	1
2069	1
2070	2
2071	4
2072	57
2074	2
2076	4
2077	2
2079	3
2080	3
2081	5
2082	3
2083	1
2084	2
2085	3
2086	46
2087	3
2088	2
2090	4
2091	2
2092	1
2093	1
2094	5
2095	2
2096	2
2097	4
2100	20
2101	3
2102	1
2103	2
2105	2
2106	1
2107	5
2108	1
2109	1
2110	1
2111	2
2112	1
2113	3
2114	20
2116	4
2117	2
2118	3
2119	2
2120	2
2121	3
2122	5
2123	1
2124	4
2125	1
2127	5
2128	37
2129	1
2130	5
2131	2
2132	6
2133	3
2134	5
2135	2
2136	2
2137	4
2138	4
2139	3
2140	6
2141	2
2142	13
2143	4
2144	1
2145	1
2146	3
2147	4
2148	5
2150	2
2151	4
2152	2
2153	4
2154	2
2155	5
2156	7
2157	3
2158	2
2159	2
2160	4
2161	2
2162	4
2163	4
2164	4
2165	3
2166	5
2167	3
2168	1
2169	2
2170	3
2171	3
2172	5
2174	3
2175	2
2176	2
2178	1
2179	3
2180	4
2181	1
2182	1
2183	1
2184	41
2185	2
2186	2
2187	1
2189	1
2190	2
2192	4
2193	2
2195	2
2196	1
2197	1
2198	4
2199	2
2200	2
2201	3
2202	1
2203	2
2205	1
2206	3
2207	3
2208	1
2209	1
2210	3
2211	2
2212	56
2213	1
2214	3
2216	1
2217	2
2219	2
2220	5
2221	1
2222	1
2223	3
2224	3
2226	63
2227	2
2228	2
2229	1
2232	4
2236	5
2237	1
2238	7
2240	32
2241	1
2242	2
2244	9
2245	1
2246	1
2247	3
2248	3
2250	2
2251	1
2252	3
2253	1
2254	28
2256	6
2257	3
2260	2
2261	5
2262	3
2263	1
2264	3
2265	3
2266	2
2267	2
2268	12
2269	1
2270	5
2271	2
2272	2
2274	3
2275	1
2277	1
2278	4
2279	2
2280	5
2282	25
2284	1
2286	2
2287	1
2289	2
2290	1
2292	1
2293	1
2294	2
2296	25
2297	2
2298	4
2299	6
2300	1
2302	1
2303	1
2304	4
2306	1
2307	3
2308	1
2310	8
2312	1
2317	1
2318	1
2321	2
2322	3
2323	2
2324	9
2325	2
2327	1
2328	1
2330	3
2334	3
2338	5
2339	1
2340	4
2341	2
2342	2
2343	1
2344	1
2346	3
2348	1
2349	1
2350	1
2352	5
2354	1
2356	1
2357	1
2358	3
2359	1
2361	1
2362	1
2364	1
2365	4
2366	7
2367	1
2368	2
2370	3
2373	2
2375	1
2376	5
2378	3
2380	28
2381	2
2382	1
2384	1
2385	3
2387	2
2388	2
2389	1
2390	2
2391	2
2392	1
2394	2
2395	2
2396	3
2400	5
2402	1
2403	2
2404	2
2405	2
2406	1
2407	2
2408	28
2409	1
2410	2
2411	3
2415	1
2416	2
2417	4
2418	2
2419	1
2420	3
2422	32
2424	1
2427	2
2429	3
2430	5
2431	2
2432	3
2433	2
2435	1
2436	26
2437	1
2438	2
2439	1
2440	3
2441	1
2442	2
2443	1
2444	2
2445	2
2446	1
2449	1
2450	88
2453	1
2454	2
2456	1
2457	1
2458	1
2460	1
2463	1
2464	17
2466	1
2467	2
2468	2
2470	3
2472	3
2474	1
2475	1
2476	2
2478	17
2479	1
2480	6
2481	1
2483	2
2484	5
2485	1
2486	1
2490	2
2492	2
2493	3
2495	1
2496	1
2497	1
2500	4
2503	1
2505	5
2506	35
2508	6
2509	1
2510	1
2511	1
2512	1
2513	1
2514	1
2515	5
2517	2
2519	2
2520	26
2522	1
2523	1
2524	2
2525	2
2526	3
2527	1
2528	1
2529	1
2530	3
2532	1
2534	17
2535	3
2536	2
2537	1
2538	1
2540	2
2541	3
2543	1
2545	3
2546	2
2547	1
2548	107
2550	2
2551	1
2552	1
2554	2
2555	1
2556	2
2557	1
2558	4
2560	4
2561	1
2562	11
2565	2
2568	2
2570	2
2571	1
2573	1
2574	1
2576	12
2578	2
2579	1
2580	2
2581	2
2584	3
2585	1
2586	4
2587	4
2590	34
2591	4
2592	4
2593	1
2595	1
2596	1
2600	3
2601	1
2603	3
2604	13
2605	1
2608	1
2609	1
2610	1
2613	4
2614	2
2616	4
2617	1
2618	8
2624	2
2625	3
2626	1
2627	1
2628	4
2629	1
2630	1
2632	5
2633	2
2635	1
2638	1
2639	1
2640	1
2641	1
2642	4
2644	2
2645	1
2646	75
2650	2
2655	1
2656	3
2657	1
2660	4
2663	3
2667	2
2671	1
2672	1
2674	30
2676	1
2677	1
2681	1
2682	1
2683	1
2684	1
2685	1
2688	8
2689	1
2690	2
2692	3
2693	1
2695	2
2696	1
2697	1
2698	2
2700	5
2702	1
2703	3
2706	1
2708	2
2712	2
2716	4
2717	1
2720	2
2723	2
2724	1
2726	1
2727	2
2728	2
2730	16
2732	1
2736	2
2738	1
2739	3
2743	1
2744	3
2745	1
2748	3
2749	2
2750	2
2752	5
2753	1
2754	2
2757	2
2758	82
2759	1
2760	4
2761	1
2762	1
2763	2
2764	2
2765	1
2766	1
2768	1
2769	2
2772	26
2773	1
2774	1
2775	2
2777	1
2778	1
2781	3
2784	1
2785	2
2788	3
2792	2
2793	3
2795	1
2796	1
2799	2
2800	2
2801	1
2805	2
2807	1
2808	1
2809	1
2810	1
2813	1
2814	2
2815	2
2817	3
2818	1
2820	3
2821	1
2822	1
2823	1
2825	1
2829	1
2830	1
2831	1
2832	3
2833	2
2835	3
2836	1
2838	3
2839	1
2840	1
2841	1
2842	3
2847	1
2850	1
2852	2
2853	2
2856	3
2859	1
2864	2
2866	1
2867	2
2869	1
2870	2
2871	1
2872	1
2873	1
2874	2
2875	1
2877	1
2878	2
2880	2
2884	1
2885	1
2887	1
2888	1
2891	1
2892	4
2895	1
2896	1
2898	5
2900	1
2907	2
2910	4
2911	1
2915	1
2916	1
2919	1
2921	1
2922	3
2923	3
2925	3
2926	3
2927	2
2928	4
2929	1
2930	1
2932	1
2933	1
2934	2
2936	1
2939	1
2940	2
2941	1
2943	5
2946	1
2947	1
2949	1
2950	2
2951	1
2952	1
2953	1
2954	2
2955	3
2956	1
2957	2
2961	3
2964	1
2972	1
2973	1
2975	2
2978	1
2980	3
2985	1
2986	1
2988	7
2990	1
2991	3
2994	1
2995	1
2996	2
2998	1
3000	3
3001	1
3003	1
3005	1
3010	1
3012	3
3014	2
3015	3
3016	1
3020	1
3021	1
3022	1
3024	1
3027	3
3029	3
3030	2
3036	2
3039	2
3040	2
3042	1
3043	2
3045	2
3047	2
3048	2
3049	1
3052	3
3053	1
3058	3
3059	1
3060	1
3062	2
3063	1
3066	1
3075	3
3080	3
3082	1
3083	2
3086	1
3087	1
3088	1
3089	1
3090	1
3092	1
3098	1
3101	2
3104	1
3105	1
3111	1
3114	1
3116	2
3117	1
3119	1
3120	5
3121	1
3122	2
3124	2
3129	1
3130	1
3132	2
3134	1
3136	1
3141	2
3145	1
3151	1
3152	2
3156	4
3157	1
3169	2
3172	1
3173	1
3177	1
3180	2
3182	1
3183	1
3186	2
3192	1
3195	1
3197	2
3198	4
3199	1
3200	1
3201	3
3202	3
3204	1
3210	1
3211	2
3215	1
3218	1
3220	1
3224	3
3230	2
3233	1
3234	2
3237	1
3239	1
3240	1
3245	1
3246	2
3250	2
3256	1
3258	1
3260	1
3263	2
3264	2
3269	1
3270	1
3272	1
3276	2
3277	1
3278	1
3279	2
3280	3
3282	1
3283	2
3285	1
3287	1
3290	2
3291	1
3297	2
3299	1
3300	1
3302	3
3304	1
3307	1
3309	1
3312	2
3318	1
3320	3
3324	1
3327	1
3328	1
3329	1
3330	5
3335	1
3336	2
3337	2
3340	2
3342	1
3344	1
3350	1
3360	4
3363	7
3367	1
3370	1
3372	1
3373	1
3377	2
3378	1
3380	1
3390	1
3391	1
3392	2
3393	1
3396	1
3402	1
3404	1
3408	1
3410	1
3411	1
3412	1
3414	1
3416	2
3419	1
3420	3
3424	1
3426	1
3427	1
3428	1
3429	1
3435	1
3440	1
3441	1
3442	1
3444	3
3445	1
3447	3
3448	3
3449	3
3450	1
3454	2
3462	2
3463	1
3464	1
3466	3
3467	1
3468	1
3470	1
3474	1
3475	1
3479	1
3480	1
3483	1
3485	1
3488	1
3490	2
3491	2
3493	1
3494	1
3496	3
3502	1
3504	2
3506	1
3507	1
3508	1
3516	4
3522	2
3525	2
3526	1
3527	1
3528	1
3532	2
3533	1
3536	4
3540	4
3543	1
3548	3
3549	1
3553	1
3554	1
3556	1
3562	2
3563	1
3565	1
3568	1
3570	4
3577	1
3579	1
3584	2
3586	2
3589	1
3591	3
3596	1
3599	3
3600	3
3601	2
3610	1
3615	1
3621	2
3625	1
3628	2
3630	1
3631	1
3632	1
3635	2
3637	2
3647	1
3650	1
3652	1
3653	1
3654	1
3660	2
3662	1
3663	1
3666	2
3667	1
3670	1
3672	3
3673	2
3675	1
3682	1
3683	1
3687	1
3689	3
3690	1
3691	1
3694	1
3695	1
3696	1
3698	1
3704	1
3706	1
3711	1
3718	1
3720	3
3724	1
3725	1
3728	1
3735	1
3736	1
3738	1
3740	3
3742	1
3743	1
3746	1
3748	2
3750	1
3752	1
3753	1
3757	1
3760	1
3762	3
3763	1
3770	1
3772	2
3774	1
3775	1
3776	6
3778	3
3780	2
3782	4
3783	1
3784	1
3791	1
3795	2
3796	2
3800	1
3807	1
3818	1
3822	1
